$MeshFile
Vertex	X	YZ
1089	0.265625	0.250
1090	0.28125	0.250
1091	0.296875	0.250
1092	0.3125	0.250
1093	0.328125	0.250
1094	0.34375	0.250
1095	0.359375	0.250
1096	0.375	0.250
1097	0.390625	0.250
1098	0.40625	0.250
1099	0.421875	0.250
1100	0.4375	0.250
1101	0.453125	0.250
1102	0.46875	0.250
1103	0.484375	0.250
1104	0.5	0.250
1105	-0.5	0.2343750
1106	-0.484375	0.2343750
1107	-0.46875	0.2343750
1108	-0.453125	0.2343750
1109	-0.4375	0.2343750
1110	-0.421875	0.2343750
1111	-0.40625	0.2343750
1112	-0.390625	0.2343750
1113	-0.375	0.2343750
1114	-0.359375	0.2343750
1115	-0.34375	0.2343750
1116	-0.328125	0.2343750
1117	-0.3125	0.2343750
1118	-0.296875	0.2343750
1119	-0.28125	0.2343750
1120	-0.265625	0.2343750
1121	-0.25	0.2343750
1122	-0.234375	0.2343750
1123	-0.21875	0.2343750
1124	-0.203125	0.2343750
1125	-0.1875	0.2343750
1126	-0.171875	0.2343750
1127	-0.15625	0.2343750
1128	-0.140625	0.2343750
1129	-0.125	0.2343750
1130	-0.109375	0.2343750
1131	-0.09375	0.2343750
1132	-0.078125	0.2343750
1133	-0.0625	0.2343750
1134	-0.046875	0.2343750
1135	-0.03125	0.2343750
1136	-0.015625	0.2343750
1137	0	0.2343750
1138	0.015625	0.2343750
1139	0.03125	0.2343750
1140	0.046875	0.2343750
1141	0.0625	0.2343750
1142	0.078125	0.2343750
1143	0.09375	0.2343750
1144	0.109375	0.2343750
1145	0.125	0.2343750
1146	0.140625	0.2343750
1147	0.15625	0.2343750
1148	0.171875	0.2343750
1149	0.1875	0.2343750
1150	0.203125	0.2343750
1151	0.21875	0.2343750
1152	0.234375	0.2343750
1153	0.25	0.2343750
1154	0.265625	0.2343750
1155	0.28125	0.2343750
1156	0.296875	0.2343750
1157	0.3125	0.2343750
1158	0.328125	0.2343750
1159	0.34375	0.2343750
1160	0.359375	0.2343750
1161	0.375	0.2343750
1162	0.390625	0.2343750
1163	0.40625	0.2343750
1164	0.421875	0.2343750
1165	0.4375	0.2343750
1166	0.453125	0.2343750
1167	0.46875	0.2343750
1168	0.484375	0.2343750
1169	0.5	0.2343750
1170	-0.5	0.218750
1171	-0.484375	0.218750
1172	-0.46875	0.218750
1173	-0.453125	0.218750
1174	-0.4375	0.218750
1175	-0.421875	0.218750
1176	-0.40625	0.218750
1177	-0.390625	0.218750
1178	-0.375	0.218750
1179	-0.359375	0.218750
1180	-0.34375	0.218750
1181	-0.328125	0.218750
1182	-0.3125	0.218750
1183	-0.296875	0.218750
1184	-0.28125	0.218750
1185	-0.265625	0.218750
1186	-0.25	0.218750
1187	-0.234375	0.218750
1188	-0.21875	0.218750
1189	-0.203125	0.218750
1190	-0.1875	0.218750
1191	-0.171875	0.218750
1192	-0.15625	0.218750
1193	-0.140625	0.218750
1194	-0.125	0.218750
1195	-0.109375	0.218750
1196	-0.09375	0.218750
1197	-0.078125	0.218750
1198	-0.0625	0.218750
1199	-0.046875	0.218750
1200	-0.03125	0.218750
1201	-0.015625	0.218750
1202	0	0.218750
1203	0.015625	0.218750
1204	0.03125	0.218750
1205	0.046875	0.218750
1206	0.0625	0.218750
1207	0.078125	0.218750
1208	0.09375	0.218750
1209	0.109375	0.218750
1210	0.125	0.218750
1211	0.140625	0.218750
1212	0.15625	0.218750
1213	0.171875	0.218750
1214	0.1875	0.218750
1215	0.203125	0.218750
1216	0.21875	0.218750
1217	0.234375	0.218750
1218	0.25	0.218750
1219	0.265625	0.218750
1220	0.28125	0.218750
1221	0.296875	0.218750
1222	0.3125	0.218750
1223	0.328125	0.218750
1224	0.34375	0.218750
1225	0.359375	0.218750
1226	0.375	0.218750
1227	0.390625	0.218750
1228	0.40625	0.218750
1229	0.421875	0.218750
1230	0.4375	0.218750
1231	0.453125	0.218750
1232	0.46875	0.218750
1233	0.484375	0.218750
1234	0.5	0.218750
1235	-0.5	0.2031250
1236	-0.484375	0.2031250
1237	-0.46875	0.2031250
1238	-0.453125	0.2031250
1239	-0.4375	0.2031250
1240	-0.421875	0.2031250
1241	-0.40625	0.2031250
1242	-0.390625	0.2031250
1243	-0.375	0.2031250
1244	-0.359375	0.2031250
1245	-0.34375	0.2031250
1246	-0.328125	0.2031250
1247	-0.3125	0.2031250
1248	-0.296875	0.2031250
1249	-0.28125	0.2031250
1250	-0.265625	0.2031250
1251	-0.25	0.2031250
1252	-0.234375	0.2031250
1253	-0.21875	0.2031250
1254	-0.203125	0.2031250
1255	-0.1875	0.2031250
1256	-0.171875	0.2031250
1257	-0.15625	0.2031250
1258	-0.140625	0.2031250
1259	-0.125	0.2031250
1260	-0.109375	0.2031250
1261	-0.09375	0.2031250
1262	-0.078125	0.2031250
1263	-0.0625	0.2031250
1264	-0.046875	0.2031250
1265	-0.03125	0.2031250
1266	-0.015625	0.2031250
1267	0	0.2031250
1268	0.015625	0.2031250
1269	0.03125	0.2031250
1270	0.046875	0.2031250
1271	0.0625	0.2031250
1272	0.078125	0.2031250
1273	0.09375	0.2031250
1274	0.109375	0.2031250
1275	0.125	0.2031250
1276	0.140625	0.2031250
1277	0.15625	0.2031250
1278	0.171875	0.2031250
1279	0.1875	0.2031250
1280	0.203125	0.2031250
1281	0.21875	0.2031250
1282	0.234375	0.2031250
1283	0.25	0.2031250
1284	0.265625	0.2031250
1285	0.28125	0.2031250
1286	0.296875	0.2031250
1287	0.3125	0.2031250
1288	0.328125	0.2031250
1289	0.34375	0.2031250
1290	0.359375	0.2031250
1291	0.375	0.2031250
1292	0.390625	0.2031250
1293	0.40625	0.2031250
1294	0.421875	0.2031250
1295	0.4375	0.2031250
1296	0.453125	0.2031250
1297	0.46875	0.2031250
1298	0.484375	0.2031250
1299	0.5	0.2031250
1300	-0.5	0.18750
1301	-0.484375	0.18750
1302	-0.46875	0.18750
1303	-0.453125	0.18750
1304	-0.4375	0.18750
1305	-0.421875	0.18750
1306	-0.40625	0.18750
1307	-0.390625	0.18750
1308	-0.375	0.18750
1309	-0.359375	0.18750
1310	-0.34375	0.18750
1311	-0.328125	0.18750
1312	-0.3125	0.18750
1313	-0.296875	0.18750
1314	-0.28125	0.18750
1315	-0.265625	0.18750
1316	-0.25	0.18750
1317	-0.234375	0.18750
1318	-0.21875	0.18750
1319	-0.203125	0.18750
1320	-0.1875	0.18750
1321	-0.171875	0.18750
1322	-0.15625	0.18750
1323	-0.140625	0.18750
1324	-0.125	0.18750
1325	-0.109375	0.18750
1326	-0.09375	0.18750
1327	-0.078125	0.18750
1328	-0.0625	0.18750
1329	-0.046875	0.18750
1330	-0.03125	0.18750
1331	-0.015625	0.18750
1332	0	0.18750
1333	0.015625	0.18750
1334	0.03125	0.18750
1335	0.046875	0.18750
1336	0.0625	0.18750
1337	0.078125	0.18750
1338	0.09375	0.18750
1339	0.109375	0.18750
1340	0.125	0.18750
1341	0.140625	0.18750
1342	0.15625	0.18750
1343	0.171875	0.18750
1344	0.1875	0.18750
1345	0.203125	0.18750
1346	0.21875	0.18750
1347	0.234375	0.18750
1348	0.25	0.18750
1349	0.265625	0.18750
1350	0.28125	0.18750
1351	0.296875	0.18750
1352	0.3125	0.18750
1353	0.328125	0.18750
1354	0.34375	0.18750
1355	0.359375	0.18750
1356	0.375	0.18750
1357	0.390625	0.18750
1358	0.40625	0.18750
1359	0.421875	0.18750
1360	0.4375	0.18750
1361	0.453125	0.18750
1362	0.46875	0.18750
1363	0.484375	0.18750
1364	0.5	0.18750
1365	-0.5	0.1718750
1366	-0.484375	0.1718750
1367	-0.46875	0.1718750
1368	-0.453125	0.1718750
1369	-0.4375	0.1718750
1370	-0.421875	0.1718750
1371	-0.40625	0.1718750
1372	-0.390625	0.1718750
1373	-0.375	0.1718750
1374	-0.359375	0.1718750
1375	-0.34375	0.1718750
1376	-0.328125	0.1718750
1377	-0.3125	0.1718750
1378	-0.296875	0.1718750
1379	-0.28125	0.1718750
1380	-0.265625	0.1718750
1381	-0.25	0.1718750
1382	-0.234375	0.1718750
1383	-0.21875	0.1718750
1384	-0.203125	0.1718750
1385	-0.1875	0.1718750
1386	-0.171875	0.1718750
1387	-0.15625	0.1718750
1388	-0.140625	0.1718750
1389	-0.125	0.1718750
1390	-0.109375	0.1718750
1391	-0.09375	0.1718750
1392	-0.078125	0.1718750
1393	-0.0625	0.1718750
1394	-0.046875	0.1718750
1395	-0.03125	0.1718750
1396	-0.015625	0.1718750
1397	0	0.1718750
1398	0.015625	0.1718750
1399	0.03125	0.1718750
1400	0.046875	0.1718750
1401	0.0625	0.1718750
1402	0.078125	0.1718750
1403	0.09375	0.1718750
1404	0.109375	0.1718750
1405	0.125	0.1718750
1406	0.140625	0.1718750
1407	0.15625	0.1718750
1408	0.171875	0.1718750
1409	0.1875	0.1718750
1410	0.203125	0.1718750
1411	0.21875	0.1718750
1412	0.234375	0.1718750
1413	0.25	0.1718750
1414	0.265625	0.1718750
1415	0.28125	0.1718750
1416	0.296875	0.1718750
1417	0.3125	0.1718750
1418	0.328125	0.1718750
1419	0.34375	0.1718750
1420	0.359375	0.1718750
1421	0.375	0.1718750
1422	0.390625	0.1718750
1423	0.40625	0.1718750
1424	0.421875	0.1718750
1425	0.4375	0.1718750
1426	0.453125	0.1718750
1427	0.46875	0.1718750
1428	0.484375	0.1718750
1429	0.5	0.1718750
1430	-0.5	0.156250
1431	-0.484375	0.156250
1432	-0.46875	0.156250
1433	-0.453125	0.156250
1434	-0.4375	0.156250
1435	-0.421875	0.156250
1436	-0.40625	0.156250
1437	-0.390625	0.156250
1438	-0.375	0.156250
1439	-0.359375	0.156250
1440	-0.34375	0.156250
1441	-0.328125	0.156250
1442	-0.3125	0.156250
1443	-0.296875	0.156250
1444	-0.28125	0.156250
1445	-0.265625	0.156250
1446	-0.25	0.156250
1447	-0.234375	0.156250
1448	-0.21875	0.156250
1449	-0.203125	0.156250
1450	-0.1875	0.156250
1451	-0.171875	0.156250
1452	-0.15625	0.156250
1453	-0.140625	0.156250
1454	-0.125	0.156250
1455	-0.109375	0.156250
1456	-0.09375	0.156250
1457	-0.078125	0.156250
1458	-0.0625	0.156250
1459	-0.046875	0.156250
1460	-0.03125	0.156250
1461	-0.015625	0.156250
1462	0	0.156250
1463	0.015625	0.156250
1464	0.03125	0.156250
1465	0.046875	0.156250
1466	0.0625	0.156250
1467	0.078125	0.156250
1468	0.09375	0.156250
1469	0.109375	0.156250
1470	0.125	0.156250
1471	0.140625	0.156250
1472	0.15625	0.156250
1473	0.171875	0.156250
1474	0.1875	0.156250
1475	0.203125	0.156250
1476	0.21875	0.156250
1477	0.234375	0.156250
1478	0.25	0.156250
1479	0.265625	0.156250
1480	0.28125	0.156250
1481	0.296875	0.156250
1482	0.3125	0.156250
1483	0.328125	0.156250
1484	0.34375	0.156250
1485	0.359375	0.156250
1486	0.375	0.156250
1487	0.390625	0.156250
1488	0.40625	0.156250
1489	0.421875	0.156250
1490	0.4375	0.156250
1491	0.453125	0.156250
1492	0.46875	0.156250
1493	0.484375	0.156250
1494	0.5	0.156250
1495	-0.5	0.1406250
1496	-0.484375	0.1406250
1497	-0.46875	0.1406250
1498	-0.453125	0.1406250
1499	-0.4375	0.1406250
1500	-0.421875	0.1406250
1501	-0.40625	0.1406250
1502	-0.390625	0.1406250
1503	-0.375	0.1406250
1504	-0.359375	0.1406250
1505	-0.34375	0.1406250
1506	-0.328125	0.1406250
1507	-0.3125	0.1406250
1508	-0.296875	0.1406250
1509	-0.28125	0.1406250
1510	-0.265625	0.1406250
1511	-0.25	0.1406250
1512	-0.234375	0.1406250
1513	-0.21875	0.1406250
1514	-0.203125	0.1406250
1515	-0.1875	0.1406250
1516	-0.171875	0.1406250
1517	-0.15625	0.1406250
1518	-0.140625	0.1406250
1519	-0.125	0.1406250
1520	-0.109375	0.1406250
1521	-0.09375	0.1406250
1522	-0.078125	0.1406250
1523	-0.0625	0.1406250
1524	-0.046875	0.1406250
1525	-0.03125	0.1406250
1526	-0.015625	0.1406250
1527	0	0.1406250
1528	0.015625	0.1406250
1529	0.03125	0.1406250
1530	0.046875	0.1406250
1531	0.0625	0.1406250
1532	0.078125	0.1406250
1533	0.09375	0.1406250
1534	0.109375	0.1406250
1535	0.125	0.1406250
1536	0.140625	0.1406250
1537	0.15625	0.1406250
1538	0.171875	0.1406250
1539	0.1875	0.1406250
1540	0.203125	0.1406250
1541	0.21875	0.1406250
1542	0.234375	0.1406250
1543	0.25	0.1406250
1544	0.265625	0.1406250
1545	0.28125	0.1406250
1546	0.296875	0.1406250
1547	0.3125	0.1406250
1548	0.328125	0.1406250
1549	0.34375	0.1406250
1550	0.359375	0.1406250
1551	0.375	0.1406250
1552	0.390625	0.1406250
1553	0.40625	0.1406250
1554	0.421875	0.1406250
1555	0.4375	0.1406250
1556	0.453125	0.1406250
1557	0.46875	0.1406250
1558	0.484375	0.1406250
1559	0.5	0.1406250
1560	-0.5	0.1250
1561	-0.484375	0.1250
1562	-0.46875	0.1250
1563	-0.453125	0.1250
1564	-0.4375	0.1250
1565	-0.421875	0.1250
1566	-0.40625	0.1250
1567	-0.390625	0.1250
1568	-0.375	0.1250
1569	-0.359375	0.1250
1570	-0.34375	0.1250
1571	-0.328125	0.1250
1572	-0.3125	0.1250
1573	-0.296875	0.1250
1574	-0.28125	0.1250
1575	-0.265625	0.1250
1576	-0.25	0.1250
1577	-0.234375	0.1250
1578	-0.21875	0.1250
1579	-0.203125	0.1250
1580	-0.1875	0.1250
1581	-0.171875	0.1250
1582	-0.15625	0.1250
1583	-0.140625	0.1250
1584	-0.125	0.1250
1585	-0.109375	0.1250
1586	-0.09375	0.1250
1587	-0.078125	0.1250
1588	-0.0625	0.1250
1589	-0.046875	0.1250
1590	-0.03125	0.1250
1591	-0.015625	0.1250
1592	0	0.1250
1593	0.015625	0.1250
1594	0.03125	0.1250
1595	0.046875	0.1250
1596	0.0625	0.1250
1597	0.078125	0.1250
1598	0.09375	0.1250
1599	0.109375	0.1250
1600	0.125	0.1250
1601	0.140625	0.1250
1602	0.15625	0.1250
1603	0.171875	0.1250
1604	0.1875	0.1250
1605	0.203125	0.1250
1606	0.21875	0.1250
1607	0.234375	0.1250
1608	0.25	0.1250
1609	0.265625	0.1250
1610	0.28125	0.1250
1611	0.296875	0.1250
1612	0.3125	0.1250
1613	0.328125	0.1250
1614	0.34375	0.1250
1615	0.359375	0.1250
1616	0.375	0.1250
1617	0.390625	0.1250
1618	0.40625	0.1250
1619	0.421875	0.1250
1620	0.4375	0.1250
1621	0.453125	0.1250
1622	0.46875	0.1250
1623	0.484375	0.1250
1624	0.5	0.1250
1625	-0.5	0.1093750
1626	-0.484375	0.1093750
1627	-0.46875	0.1093750
1628	-0.453125	0.1093750
1629	-0.4375	0.1093750
1630	-0.421875	0.1093750
1631	-0.40625	0.1093750
1632	-0.390625	0.1093750
1633	-0.375	0.1093750
1634	-0.359375	0.1093750
1635	-0.34375	0.1093750
1636	-0.328125	0.1093750
1637	-0.3125	0.1093750
1638	-0.296875	0.1093750
1639	-0.28125	0.1093750
1640	-0.265625	0.1093750
1641	-0.25	0.1093750
1642	-0.234375	0.1093750
1643	-0.21875	0.1093750
1644	-0.203125	0.1093750
1645	-0.1875	0.1093750
1646	-0.171875	0.1093750
1647	-0.15625	0.1093750
1648	-0.140625	0.1093750
1649	-0.125	0.1093750
1650	-0.109375	0.1093750
1651	-0.09375	0.1093750
1652	-0.078125	0.1093750
1653	-0.0625	0.1093750
1654	-0.046875	0.1093750
1655	-0.03125	0.1093750
1656	-0.015625	0.1093750
1657	0	0.1093750
1658	0.015625	0.1093750
1659	0.03125	0.1093750
1660	0.046875	0.1093750
1661	0.0625	0.1093750
1662	0.078125	0.1093750
1663	0.09375	0.1093750
1664	0.109375	0.1093750
1665	0.125	0.1093750
1666	0.140625	0.1093750
1667	0.15625	0.1093750
1668	0.171875	0.1093750
1669	0.1875	0.1093750
1670	0.203125	0.1093750
1671	0.21875	0.1093750
1672	0.234375	0.1093750
1673	0.25	0.1093750
1674	0.265625	0.1093750
1675	0.28125	0.1093750
1676	0.296875	0.1093750
1677	0.3125	0.1093750
1678	0.328125	0.1093750
1679	0.34375	0.1093750
1680	0.359375	0.1093750
1681	0.375	0.1093750
1682	0.390625	0.1093750
1683	0.40625	0.1093750
1684	0.421875	0.1093750
1685	0.4375	0.1093750
1686	0.453125	0.1093750
1687	0.46875	0.1093750
1688	0.484375	0.1093750
1689	0.5	0.1093750
1690	-0.5	0.093750
1691	-0.484375	0.093750
1692	-0.46875	0.093750
1693	-0.453125	0.093750
1694	-0.4375	0.093750
1695	-0.421875	0.093750
1696	-0.40625	0.093750
1697	-0.390625	0.093750
1698	-0.375	0.093750
1699	-0.359375	0.093750
1700	-0.34375	0.093750
1701	-0.328125	0.093750
1702	-0.3125	0.093750
1703	-0.296875	0.093750
1704	-0.28125	0.093750
1705	-0.265625	0.093750
1706	-0.25	0.093750
1707	-0.234375	0.093750
1708	-0.21875	0.093750
1709	-0.203125	0.093750
1710	-0.1875	0.093750
1711	-0.171875	0.093750
1712	-0.15625	0.093750
1713	-0.140625	0.093750
1714	-0.125	0.093750
1715	-0.109375	0.093750
1716	-0.09375	0.093750
1717	-0.078125	0.093750
1718	-0.0625	0.093750
1719	-0.046875	0.093750
1720	-0.03125	0.093750
1721	-0.015625	0.093750
1722	0	0.093750
1723	0.015625	0.093750
1724	0.03125	0.093750
1725	0.046875	0.093750
1726	0.0625	0.093750
1727	0.078125	0.093750
1728	0.09375	0.093750
1729	0.109375	0.093750
1730	0.125	0.093750
1731	0.140625	0.093750
1732	0.15625	0.093750
1733	0.171875	0.093750
1734	0.1875	0.093750
1735	0.203125	0.093750
1736	0.21875	0.093750
1737	0.234375	0.093750
1738	0.25	0.093750
1739	0.265625	0.093750
1740	0.28125	0.093750
1741	0.296875	0.093750
1742	0.3125	0.093750
1743	0.328125	0.093750
1744	0.34375	0.093750
1745	0.359375	0.093750
1746	0.375	0.093750
1747	0.390625	0.093750
1748	0.40625	0.093750
1749	0.421875	0.093750
1750	0.4375	0.093750
1751	0.453125	0.093750
1752	0.46875	0.093750
1753	0.484375	0.093750
1754	0.5	0.093750
1755	-0.5	0.0781250
1756	-0.484375	0.0781250
1757	-0.46875	0.0781250
1758	-0.453125	0.0781250
1759	-0.4375	0.0781250
1760	-0.421875	0.0781250
1761	-0.40625	0.0781250
1762	-0.390625	0.0781250
1763	-0.375	0.0781250
1764	-0.359375	0.0781250
1765	-0.34375	0.0781250
1766	-0.328125	0.0781250
1767	-0.3125	0.0781250
1768	-0.296875	0.0781250
1769	-0.28125	0.0781250
1770	-0.265625	0.0781250
1771	-0.25	0.0781250
1772	-0.234375	0.0781250
1773	-0.21875	0.0781250
1774	-0.203125	0.0781250
1775	-0.1875	0.0781250
1776	-0.171875	0.0781250
1777	-0.15625	0.0781250
1778	-0.140625	0.0781250
1779	-0.125	0.0781250
1780	-0.109375	0.0781250
1781	-0.09375	0.0781250
1782	-0.078125	0.0781250
1783	-0.0625	0.0781250
1784	-0.046875	0.0781250
1785	-0.03125	0.0781250
1786	-0.015625	0.0781250
1787	0	0.0781250
1788	0.015625	0.0781250
1789	0.03125	0.0781250
1790	0.046875	0.0781250
1791	0.0625	0.0781250
1792	0.078125	0.0781250
1793	0.09375	0.0781250
1794	0.109375	0.0781250
1795	0.125	0.0781250
1796	0.140625	0.0781250
1797	0.15625	0.0781250
1798	0.171875	0.0781250
1799	0.1875	0.0781250
1800	0.203125	0.0781250
1801	0.21875	0.0781250
1802	0.234375	0.0781250
1803	0.25	0.0781250
1804	0.265625	0.0781250
1805	0.28125	0.0781250
1806	0.296875	0.0781250
1807	0.3125	0.0781250
1808	0.328125	0.0781250
1809	0.34375	0.0781250
1810	0.359375	0.0781250
1811	0.375	0.0781250
1812	0.390625	0.0781250
1813	0.40625	0.0781250
1814	0.421875	0.0781250
1815	0.4375	0.0781250
1816	0.453125	0.0781250
1817	0.46875	0.0781250
1818	0.484375	0.0781250
1819	0.5	0.0781250
1820	-0.5	0.06250
1821	-0.484375	0.06250
1822	-0.46875	0.06250
1823	-0.453125	0.06250
1824	-0.4375	0.06250
1825	-0.421875	0.06250
1826	-0.40625	0.06250
1827	-0.390625	0.06250
1828	-0.375	0.06250
1829	-0.359375	0.06250
1830	-0.34375	0.06250
1831	-0.328125	0.06250
1832	-0.3125	0.06250
1833	-0.296875	0.06250
1834	-0.28125	0.06250
1835	-0.265625	0.06250
1836	-0.25	0.06250
1837	-0.234375	0.06250
1838	-0.21875	0.06250
1839	-0.203125	0.06250
1840	-0.1875	0.06250
1841	-0.171875	0.06250
1842	-0.15625	0.06250
1843	-0.140625	0.06250
1844	-0.125	0.06250
1845	-0.109375	0.06250
1846	-0.09375	0.06250
1847	-0.078125	0.06250
1848	-0.0625	0.06250
1849	-0.046875	0.06250
1850	-0.03125	0.06250
1851	-0.015625	0.06250
1852	0	0.06250
1853	0.015625	0.06250
1854	0.03125	0.06250
1855	0.046875	0.06250
1856	0.0625	0.06250
1857	0.078125	0.06250
1858	0.09375	0.06250
1859	0.109375	0.06250
1860	0.125	0.06250
1861	0.140625	0.06250
1862	0.15625	0.06250
1863	0.171875	0.06250
1864	0.1875	0.06250
1865	0.203125	0.06250
1866	0.21875	0.06250
1867	0.234375	0.06250
1868	0.25	0.06250
1869	0.265625	0.06250
1870	0.28125	0.06250
1871	0.296875	0.06250
1872	0.3125	0.06250
1873	0.328125	0.06250
1874	0.34375	0.06250
1875	0.359375	0.06250
1876	0.375	0.06250
1877	0.390625	0.06250
1878	0.40625	0.06250
1879	0.421875	0.06250
1880	0.4375	0.06250
1881	0.453125	0.06250
1882	0.46875	0.06250
1883	0.484375	0.06250
1884	0.5	0.06250
1885	-0.5	0.0468750
1886	-0.484375	0.0468750
1887	-0.46875	0.0468750
1888	-0.453125	0.0468750
1889	-0.4375	0.0468750
1890	-0.421875	0.0468750
1891	-0.40625	0.0468750
1892	-0.390625	0.0468750
1893	-0.375	0.0468750
1894	-0.359375	0.0468750
1895	-0.34375	0.0468750
1896	-0.328125	0.0468750
1897	-0.3125	0.0468750
1898	-0.296875	0.0468750
1899	-0.28125	0.0468750
1900	-0.265625	0.0468750
1901	-0.25	0.0468750
1902	-0.234375	0.0468750
1903	-0.21875	0.0468750
1904	-0.203125	0.0468750
1905	-0.1875	0.0468750
1906	-0.171875	0.0468750
1907	-0.15625	0.0468750
1908	-0.140625	0.0468750
1909	-0.125	0.0468750
1910	-0.109375	0.0468750
1911	-0.09375	0.0468750
1912	-0.078125	0.0468750
1913	-0.0625	0.0468750
1914	-0.046875	0.0468750
1915	-0.03125	0.0468750
1916	-0.015625	0.0468750
1917	0	0.0468750
1918	0.015625	0.0468750
1919	0.03125	0.0468750
1920	0.046875	0.0468750
1921	0.0625	0.0468750
1922	0.078125	0.0468750
1923	0.09375	0.0468750
1924	0.109375	0.0468750
1925	0.125	0.0468750
1926	0.140625	0.0468750
1927	0.15625	0.0468750
1928	0.171875	0.0468750
1929	0.1875	0.0468750
1930	0.203125	0.0468750
1931	0.21875	0.0468750
1932	0.234375	0.0468750
1933	0.25	0.0468750
1934	0.265625	0.0468750
1935	0.28125	0.0468750
1936	0.296875	0.0468750
1937	0.3125	0.0468750
1938	0.328125	0.0468750
1939	0.34375	0.0468750
1940	0.359375	0.0468750
1941	0.375	0.0468750
1942	0.390625	0.0468750
1943	0.40625	0.0468750
1944	0.421875	0.0468750
1945	0.4375	0.0468750
1946	0.453125	0.0468750
1947	0.46875	0.0468750
1948	0.484375	0.0468750
1949	0.5	0.0468750
1950	-0.5	0.031250
1951	-0.484375	0.031250
1952	-0.46875	0.031250
1953	-0.453125	0.031250
1954	-0.4375	0.031250
1955	-0.421875	0.031250
1956	-0.40625	0.031250
1957	-0.390625	0.031250
1958	-0.375	0.031250
1959	-0.359375	0.031250
1960	-0.34375	0.031250
1961	-0.328125	0.031250
1962	-0.3125	0.031250
1963	-0.296875	0.031250
1964	-0.28125	0.031250
1965	-0.265625	0.031250
1966	-0.25	0.031250
1967	-0.234375	0.031250
1968	-0.21875	0.031250
1969	-0.203125	0.031250
1970	-0.1875	0.031250
1971	-0.171875	0.031250
1972	-0.15625	0.031250
1973	-0.140625	0.031250
1974	-0.125	0.031250
1975	-0.109375	0.031250
1976	-0.09375	0.031250
1977	-0.078125	0.031250
1978	-0.0625	0.031250
1979	-0.046875	0.031250
1980	-0.03125	0.031250
1981	-0.015625	0.031250
1982	0	0.031250
1983	0.015625	0.031250
1984	0.03125	0.031250
1985	0.046875	0.031250
1986	0.0625	0.031250
1987	0.078125	0.031250
1988	0.09375	0.031250
1989	0.109375	0.031250
1990	0.125	0.031250
1991	0.140625	0.031250
1992	0.15625	0.031250
1993	0.171875	0.031250
1994	0.1875	0.031250
1995	0.203125	0.031250
1996	0.21875	0.031250
1997	0.234375	0.031250
1998	0.25	0.031250
1999	0.265625	0.031250
2000	0.28125	0.031250
2001	0.296875	0.031250
2002	0.3125	0.031250
2003	0.328125	0.031250
2004	0.34375	0.031250
2005	0.359375	0.031250
2006	0.375	0.031250
2007	0.390625	0.031250
2008	0.40625	0.031250
2009	0.421875	0.031250
2010	0.4375	0.031250
2011	0.453125	0.031250
2012	0.46875	0.031250
2013	0.484375	0.031250
2014	0.5	0.031250
2015	-0.5	0.0156250
2016	-0.484375	0.0156250
2017	-0.46875	0.0156250
2018	-0.453125	0.0156250
2019	-0.4375	0.0156250
2020	-0.421875	0.0156250
2021	-0.40625	0.0156250
2022	-0.390625	0.0156250
2023	-0.375	0.0156250
2024	-0.359375	0.0156250
2025	-0.34375	0.0156250
2026	-0.328125	0.0156250
2027	-0.3125	0.0156250
2028	-0.296875	0.0156250
2029	-0.28125	0.0156250
2030	-0.265625	0.0156250
2031	-0.25	0.0156250
2032	-0.234375	0.0156250
2033	-0.21875	0.0156250
2034	-0.203125	0.0156250
2035	-0.1875	0.0156250
2036	-0.171875	0.0156250
2037	-0.15625	0.0156250
2038	-0.140625	0.0156250
2039	-0.125	0.0156250
2040	-0.109375	0.0156250
2041	-0.09375	0.0156250
2042	-0.078125	0.0156250
2043	-0.0625	0.0156250
2044	-0.046875	0.0156250
2045	-0.03125	0.0156250
2046	-0.015625	0.0156250
2047	0	0.0156250
2048	0.015625	0.0156250
2049	0.03125	0.0156250
2050	0.046875	0.0156250
2051	0.0625	0.0156250
2052	0.078125	0.0156250
2053	0.09375	0.0156250
2054	0.109375	0.0156250
2055	0.125	0.0156250
2056	0.140625	0.0156250
2057	0.15625	0.0156250
2058	0.171875	0.0156250
2059	0.1875	0.0156250
2060	0.203125	0.0156250
2061	0.21875	0.0156250
2062	0.234375	0.0156250
2063	0.25	0.0156250
2064	0.265625	0.0156250
2065	0.28125	0.0156250
2066	0.296875	0.0156250
2067	0.3125	0.0156250
2068	0.328125	0.0156250
2069	0.34375	0.0156250
2070	0.359375	0.0156250
2071	0.375	0.0156250
2072	0.390625	0.0156250
2073	0.40625	0.0156250
2074	0.421875	0.0156250
2075	0.4375	0.0156250
2076	0.453125	0.0156250
2077	0.46875	0.0156250
2078	0.484375	0.0156250
2079	0.5	0.0156250
2080	-0.5	00
2081	-0.484375	00
2082	-0.46875	00
2083	-0.453125	00
2084	-0.4375	00
2085	-0.421875	00
2086	-0.40625	00
2087	-0.390625	00
2088	-0.375	00
2089	-0.359375	00
2090	-0.34375	00
2091	-0.328125	00
2092	-0.3125	00
2093	-0.296875	00
2094	-0.28125	00
2095	-0.265625	00
2096	-0.25	00
2097	-0.234375	00
2098	-0.21875	00
2099	-0.203125	00
2100	-0.1875	00
2101	-0.171875	00
2102	-0.15625	00
2103	-0.140625	00
2104	-0.125	00
2105	-0.109375	00
